87.5,140,0.6600000000000001
,87.5,140,0.7300000000000002
,87.5,141,0.6600000000000003
,87.5,141,0.66
,87.5,141,0.73
,87.5,142,0.7300000000000002
,87.5,143,0.6600000000000001
,87.5,143,0.6700000000000002
,87.5,143,0.7300000000000002
,87.5,144,0.6200000000000001
,87.5,144,0.6600000000000001
,87.5,144,0.6700000000000002
,87.5,144,0.7300000000000002
,87.5,145,0.6200000000000001
,87.5,145,0.6600000000000001
,87.5,145,0.6700000000000002
,87.5,145,0.7300000000000002
,87.5,146,0.6700000000000002
,87.5,146,0.7300000000000002
,87.5,147,0.5900000000000001
,87.5,147,0.6000000000000001
,87.5,147,0.6100000000000001
,87.5,147,0.6200000000000001
,87.5,147,0.6700000000000002
,87.5,147,0.6800000000000002
,87.5,147,0.7300000000000002
,87.5,148,0.6200000000000001
,87.5,148,0.6700000000000002
,87.5,148,0.6800000000000002
,87.5,148,0.73
,87.5,149,0.5800000000000001
,87.5,149,0.5900000000000001
,87.5,149,0.6000000000000001
,87.5,149,0.6200000000000001
,87.5,149,0.6600000000000001
,87.5,149,0.6700000000000002
,87.5,149,0.6800000000000002
,87.5,149,0.7300000000000002
,87.5,150,0.6100000000000001
,87.5,150,0.6600000000000001
,87.5,150,0.6700000000000002
,87.5,150,0.7300000000000002
,87.5,151,0.5700000000000001
,93.75,151,0.6100000000000001
,87.5,151,0.7300000000000002
,87.5,152,0.56
,87.5,152,0.7300000000000002
,87.5,153,0.56
,87.5,153,0.5800000000000001
,87.5,153,0.7300000000000002
,87.5,154,0.7300000000000002
,87.5,155,0.6600000000000001
,87.5,155,0.6700000000000002
,87.5,155,0.7300000000000002
,87.5,156,0.6700000000000002
,87.5,156,0.67
,87.5,156,0.7300000000000001
,87.5,157,0.6600000000000001
,87.5,157,0.6700000000000002
,87.5,157,0.6800000000000002
,87.5,157,0.7300000000000002
,87.5,158,0.6200000000000001
,87.5,158,0.6300000000000001
,87.5,158,0.6400000000000001
,87.5,158,0.6500000000000001
,87.5,158,0.6600000000000001
,87.5,158,0.6700000000000002
,87.5,158,0.6800000000000002
,87.5,158,0.7300000000000002
,87.5,159,0.6400000000000001
,87.5,159,0.6600000000000001
,87.5,159,0.6700000000000002
,87.5,159,0.73
,87.5,160,0.6600000000000001
,87.5,160,0.7300000000000002
,87.5,161,0.7300000000000002
,87.5,162,0.7300000000000002
,87.5,163,0.5700000000000001
,87.5,163,0.5800000000000001
,87.5,163,0.5900000000000001
,87.5,163,0.6000000000000001
,93.75,163,0.6100000000000001
,93.75,163,0.6200000000000001
,93.75,163,0.6300000000000001
,93.75,163,0.6400000000000001
,87.5,163,0.6500000000000001
,87.5,163,0.6600000000000001
,87.5,163,0.6700000000000002
,87.5,163,0.6800000000000002
,87.5,163,0.7300000000000002
,87.5,164,0.5700000000000001
,87.5,164,0.5800000000000001
,87.5,164,0.5900000000000001
,87.5,164,0.6000000000000001
,93.75,164,0.6100000000000001
,93.75,164,0.6400000000000001
,87.5,164,0.6600000000000001
,87.5,164,0.6700000000000002
,87.5,164,0.7300000000000002
,87.5,165,0.56
,93.75,165,0.5700000000000001
,93.75,165,0.5800000000000001
,93.75,165,0.5900000000000001
,93.75,165,0.6000000000000001
,93.75,165,0.6100000000000001
,93.75,165,0.6200000000000001
,93.75,165,0.6300000000000001
,93.75,165,0.6400000000000001
,87.5,165,0.6600000000000001
,87.5,165,0.6700000000000002
,87.5,165,0.7300000000000002
,87.5,166,0.5800000000000001
,87.5,166,0.5900000000000001
,87.5,166,0.6000000000000001
,87.5,166,0.6100000000000001
,87.5,166,0.6200000000000001
,87.5,166,0.6300000000000001
,87.5,166,0.6400000000000001
,87.5,168,0.7300000000000002
,93.75,169,0.7000000000000002
,87.5,169,0.7300000000000002
,87.5,170,0.7000000000000002
